,exp,order,rew,rt,run,sub,trial_index
3219,ser,iti,0.0,,2,fd_146,79
3220,ser,c_plus,1.0,1017.312,2,fd_146,80
3221,ser,iti,0.0,,2,fd_146,81
3222,ser,b_minus,0.0,,2,fd_146,82
3223,ser,iti,0.0,,2,fd_146,83
3224,ser,b_minus,0.0,,2,fd_146,84
3225,ser,iti,0.0,,2,fd_146,85
3226,ser,b_minus,0.0,,2,fd_146,86
3227,ser,iti,0.0,,2,fd_146,87
3228,ser,c_plus,1.0,1082.333,2,fd_146,88
3229,ser,iti,0.0,,2,fd_146,89
3230,ser,A,0.0,,2,fd_146,90
3231,ser,c_minus,1.0,897.173999999,2,fd_146,91
3232,ser,iti,0.0,,2,fd_146,92
3233,ser,b_minus,1.0,797.521000002,2,fd_146,93
3234,ser,iti,0.0,,2,fd_146,94
3235,ser,c_plus,0.0,,2,fd_146,95
3236,ser,iti,0.0,,2,fd_146,96
3237,ser,A,0.0,,2,fd_146,97
3238,ser,b_plus,0.0,,2,fd_146,98
3239,ser,iti,0.0,,2,fd_146,99
3240,sim,b_minus,0.0,,1,fd_140,0
3241,sim,iti,0.0,,1,fd_140,1
3242,sim,b_minus,0.0,,1,fd_140,2
3243,sim,iti,0.0,,1,fd_140,3
3244,sim,c_plus,1.0,833.182000004,1,fd_140,4
3245,sim,iti,0.0,,1,fd_140,5
3246,sim,b_minus,0.0,,1,fd_140,6
3247,sim,iti,0.0,,1,fd_140,7
3248,sim,c_plus,1.0,673.470999996,1,fd_140,8
3249,sim,iti,0.0,,1,fd_140,9
3250,sim,c_plus,0.0,,1,fd_140,10
3251,sim,iti,0.0,,1,fd_140,11
3252,sim,c_minus,0.0,,1,fd_140,12
3253,sim,iti,0.0,,1,fd_140,13
3254,sim,c_plus,1.0,608.083000001,1,fd_140,14
3255,sim,iti,0.0,,1,fd_140,15
3256,sim,c_minus,1.0,850.762999996,1,fd_140,16
3257,sim,iti,0.0,,1,fd_140,17
3258,sim,b_minus,0.0,,1,fd_140,18
3259,sim,iti,0.0,,1,fd_140,19
3260,sim,b_plus,0.0,,1,fd_140,20
3261,sim,iti,0.0,,1,fd_140,21
3262,sim,b_minus,1.0,851.308999999,1,fd_140,22
3263,sim,iti,0.0,,1,fd_140,23
3264,sim,c_plus,1.0,846.802000001,1,fd_140,24
3265,sim,iti,0.0,,1,fd_140,25
3266,sim,b_plus,1.0,885.138000007,1,fd_140,26
3267,sim,iti,0.0,,1,fd_140,27
3268,sim,c_minus,0.0,,1,fd_140,28
3269,sim,iti,0.0,,1,fd_140,29
3270,sim,c_minus,1.0,845.132000004,1,fd_140,30
3271,sim,iti,0.0,,1,fd_140,31
3272,sim,c_minus,0.0,,1,fd_140,32
3273,sim,iti,0.0,,1,fd_140,33
3274,sim,c_plus,1.0,851.799999998,1,fd_140,34
3275,sim,iti,0.0,,1,fd_140,35
3276,sim,c_plus,0.0,,1,fd_140,36
3277,sim,iti,0.0,,1,fd_140,37
3278,sim,b_plus,0.0,,1,fd_140,38
3279,sim,iti,0.0,,1,fd_140,39
3280,sim,c_plus,1.0,833.117999996,1,fd_140,40
3281,sim,iti,0.0,,1,fd_140,41
3282,sim,c_minus,0.0,,1,fd_140,42
3283,sim,iti,0.0,,1,fd_140,43
3284,sim,b_plus,1.0,918.642000006,1,fd_140,44
3285,sim,iti,0.0,,1,fd_140,45
3286,sim,c_minus,0.0,,1,fd_140,46
3287,sim,iti,0.0,,1,fd_140,47
3288,sim,b_plus,1.0,870.254999996,1,fd_140,48
3289,sim,iti,0.0,,1,fd_140,49
3290,sim,b_minus,0.0,,1,fd_140,50
3291,sim,iti,0.0,,1,fd_140,51
3292,sim,b_plus,1.0,856.634999998,1,fd_140,52
3293,sim,iti,0.0,,1,fd_140,53
3294,sim,b_minus,0.0,,1,fd_140,54
3295,sim,iti,0.0,,1,fd_140,55
3296,sim,c_minus,0.0,,1,fd_140,56
3297,sim,iti,0.0,,1,fd_140,57
3298,sim,b_minus,1.0,851.437999999,1,fd_140,58
3299,sim,iti,0.0,,1,fd_140,59
3300,sim,b_plus,1.0,866.734999997,1,fd_140,60
3301,sim,iti,0.0,,1,fd_140,61
3302,sim,c_minus,0.0,,1,fd_140,62
3303,sim,iti,0.0,,1,fd_140,63
3304,sim,b_plus,1.0,427.450000003,1,fd_140,64
3305,sim,iti,0.0,,1,fd_140,65
3306,sim,c_plus,1.0,966.896,1,fd_140,66
3307,sim,iti,0.0,,1,fd_140,67
3308,sim,b_plus,1.0,411.632999996,1,fd_140,68
3309,sim,iti,0.0,,1,fd_140,69
3310,sim,b_minus,0.0,,1,fd_140,70
3311,sim,iti,0.0,,1,fd_140,71
3312,sim,b_minus,1.0,721.609999995,1,fd_140,72
3313,sim,iti,0.0,,1,fd_140,73
3314,sim,c_minus,1.0,436.183999998,1,fd_140,74
3315,sim,iti,0.0,,1,fd_140,75
3316,sim,b_plus,0.0,,1,fd_140,76
3317,sim,iti,0.0,,1,fd_140,77
3318,sim,c_plus,0.0,,1,fd_140,78
3319,sim,iti,0.0,,1,fd_140,79
3320,ser,A,0.0,,1,fd_140,0
3321,ser,b_plus,0.0,,1,fd_140,1
3322,ser,iti,0.0,,1,fd_140,2
3323,ser,c_plus,1.0,933.681999997,1,fd_140,3
3324,ser,iti,0.0,,1,fd_140,4
3325,ser,c_plus,1.0,439.513999998,1,fd_140,5
3326,ser,iti,0.0,,1,fd_140,6
3327,ser,A,0.0,,1,fd_140,7
3328,ser,c_minus,1.0,426.224000003,1,fd_140,8
3329,ser,iti,0.0,,1,fd_140,9
3330,ser,A,0.0,,1,fd_140,10
3331,ser,b_plus,1.0,869.731999993,1,fd_140,11
3332,ser,iti,0.0,,1,fd_140,12
3333,ser,b_minus,0.0,,1,fd_140,13
3334,ser,iti,0.0,,1,fd_140,14
3335,ser,A,0.0,,1,fd_140,15
3336,ser,b_plus,1.0,836.296000003,1,fd_140,16
3337,ser,iti,0.0,,1,fd_140,17
3338,ser,A,0.0,,1,fd_140,18
3339,ser,b_plus,1.0,529.688000002,1,fd_140,19
3340,ser,iti,0.0,,1,fd_140,20
3341,ser,A,0.0,,1,fd_140,21
3342,ser,b_plus,1.0,796.426999995,1,fd_140,22
3343,ser,iti,0.0,,1,fd_140,23
3344,ser,A,0.0,,1,fd_140,24
3345,ser,c_minus,0.0,,1,fd_140,25
3346,ser,iti,0.0,,1,fd_140,26
3347,ser,A,0.0,,1,fd_140,27
3348,ser,c_minus,0.0,,1,fd_140,28
3349,ser,iti,0.0,,1,fd_140,29
3350,ser,b_minus,0.0,,1,fd_140,30
3351,ser,iti,0.0,,1,fd_140,31
3352,ser,A,0.0,,1,fd_140,32
3353,ser,b_plus,1.0,610.071000004,1,fd_140,33
3354,ser,iti,0.0,,1,fd_140,34
3355,ser,A,0.0,,1,fd_140,35
3356,ser,c_minus,0.0,,1,fd_140,36
3357,ser,iti,0.0,,1,fd_140,37
3358,ser,A,0.0,,1,fd_140,38
3359,ser,c_minus,0.0,,1,fd_140,39
3360,ser,iti,0.0,,1,fd_140,40
3361,ser,c_plus,1.0,838.957000001,1,fd_140,41
3362,ser,iti,0.0,,1,fd_140,42
3363,ser,b_minus,0.0,,1,fd_140,43
3364,ser,iti,0.0,,1,fd_140,44
3365,ser,A,0.0,,1,fd_140,45
3366,ser,c_minus,0.0,,1,fd_140,46
3367,ser,iti,0.0,,1,fd_140,47
3368,ser,c_plus,1.0,845.185,1,fd_140,48
3369,ser,iti,0.0,,1,fd_140,49
3370,ser,b_minus,0.0,,1,fd_140,50
3371,ser,iti,0.0,,1,fd_140,51
3372,ser,b_minus,0.0,,1,fd_140,52
3373,ser,iti,0.0,,1,fd_140,53
3374,ser,c_plus,0.0,,1,fd_140,54
3375,ser,iti,0.0,,1,fd_140,55
3376,ser,A,0.0,,1,fd_140,56
3377,ser,c_minus,1.0,870.673999999,1,fd_140,57
3378,ser,iti,0.0,,1,fd_140,58
3379,ser,b_minus,1.0,876.985999997,1,fd_140,59
3380,ser,iti,0.0,,1,fd_140,60
3381,ser,c_plus,0.0,,1,fd_140,61
3382,ser,iti,0.0,,1,fd_140,62
3383,ser,A,0.0,,1,fd_140,63
3384,ser,b_plus,0.0,,1,fd_140,64
3385,ser,iti,0.0,,1,fd_140,65
3386,ser,b_minus,1.0,879.905000003,1,fd_140,66
3387,ser,iti,0.0,,1,fd_140,67
3388,ser,A,0.0,,1,fd_140,68
3389,ser,b_plus,1.0,850.524000003,1,fd_140,69
3390,ser,iti,0.0,,1,fd_140,70
3391,ser,A,0.0,,1,fd_140,71
3392,ser,c_minus,0.0,,1,fd_140,72
3393,ser,iti,0.0,,1,fd_140,73
3394,ser,A,0.0,,1,fd_140,74
3395,ser,c_minus,0.0,,1,fd_140,75
3396,ser,iti,0.0,,1,fd_140,76
3397,ser,c_plus,1.0,839.405,1,fd_140,77
3398,ser,iti,0.0,,1,fd_140,78
3399,ser,b_minus,0.0,,1,fd_140,79
3400,ser,iti,0.0,,1,fd_140,80
3401,ser,c_plus,1.0,733.114000004,1,fd_140,81
3402,ser,iti,0.0,,1,fd_140,82
3403,ser,A,0.0,,1,fd_140,83
3404,ser,b_plus,1.0,446.103000002,1,fd_140,84
3405,ser,iti,0.0,,1,fd_140,85
3406,ser,b_minus,0.0,,1,fd_140,86
3407,ser,iti,0.0,,1,fd_140,87
3408,ser,c_plus,1.0,609.698000002,1,fd_140,88
3409,ser,iti,0.0,,1,fd_140,89
3410,ser,b_minus,1.0,1007.678,1,fd_140,90
3411,ser,iti,0.0,,1,fd_140,91
3412,ser,A,0.0,,1,fd_140,92
3413,ser,c_minus,1.0,1000.49,1,fd_140,93
3414,ser,iti,0.0,,1,fd_140,94
3415,ser,c_plus,0.0,,1,fd_140,95
3416,ser,iti,0.0,,1,fd_140,96
3417,ser,A,0.0,,1,fd_140,97
3418,ser,b_plus,0.0,,1,fd_140,98
3419,ser,iti,0.0,,1,fd_140,99
3420,sim,b_plus,1.0,922.837,3,fd_140,0
3421,sim,iti,0.0,,3,fd_140,1
3422,sim,b_minus,0.0,,3,fd_140,2
3423,sim,iti,0.0,,3,fd_140,3
3424,sim,c_plus,1.0,1024.079,3,fd_140,4
3425,sim,iti,0.0,,3,fd_140,5
3426,sim,b_plus,1.0,575.403000003,3,fd_140,6
3427,sim,iti,0.0,,3,fd_140,7
3428,sim,c_plus,1.0,425.667000003,3,fd_140,8
3429,sim,iti,0.0,,3,fd_140,9
3430,sim,b_minus,1.0,869.343,3,fd_140,10
3431,sim,iti,0.0,,3,fd_140,11
3432,sim,b_minus,0.0,,3,fd_140,12
3433,sim,iti,0.0,,3,fd_140,13
3434,sim,b_plus,1.0,703.310999999,3,fd_140,14
3435,sim,iti,0.0,,3,fd_140,15
3436,sim,c_plus,1.0,606.772000001,3,fd_140,16
3437,sim,iti,0.0,,3,fd_140,17
3438,sim,c_plus,1.0,805.044999995,3,fd_140,18
3439,sim,iti,0.0,,3,fd_140,19
3440,sim,c_plus,0.0,,3,fd_140,20
3441,sim,iti,0.0,,3,fd_140,21
3442,sim,b_plus,0.0,,3,fd_140,22
3443,sim,iti,0.0,,3,fd_140,23
3444,sim,c_minus,0.0,,3,fd_140,24
3445,sim,iti,0.0,,3,fd_140,25
3446,sim,b_plus,0.0,,3,fd_140,26
3447,sim,iti,0.0,,3,fd_140,27
3448,sim,b_minus,0.0,,3,fd_140,28
3449,sim,iti,0.0,,3,fd_140,29
3450,sim,b_plus,1.0,793.708999999,3,fd_140,30
3451,sim,iti,0.0,,3,fd_140,31
3452,sim,c_minus,0.0,,3,fd_140,32
3453,sim,iti,0.0,,3,fd_140,33
3454,sim,c_minus,1.0,861.506999996,3,fd_140,34
3455,sim,iti,0.0,,3,fd_140,35
3456,sim,c_minus,0.0,,3,fd_140,36
3457,sim,iti,0.0,,3,fd_140,37
3458,sim,b_minus,0.0,,3,fd_140,38
3459,sim,iti,0.0,,3,fd_140,39
3460,sim,c_minus,1.0,901.818,3,fd_140,40
3461,sim,iti,0.0,,3,fd_140,41
3462,sim,c_plus,1.0,1078.83499999,3,fd_140,42
3463,sim,iti,0.0,,3,fd_140,43
3464,sim,c_minus,0.0,,3,fd_140,44
3465,sim,iti,0.0,,3,fd_140,45
3466,sim,b_plus,1.0,865.035999997,3,fd_140,46
3467,sim,iti,0.0,,3,fd_140,47
3468,sim,c_plus,0.0,,3,fd_140,48
3469,sim,iti,0.0,,3,fd_140,49
3470,sim,c_minus,0.0,,3,fd_140,50
3471,sim,iti,0.0,,3,fd_140,51
3472,sim,c_plus,1.0,856.409999995,3,fd_140,52
3473,sim,iti,0.0,,3,fd_140,53
3474,sim,b_minus,0.0,,3,fd_140,54
3475,sim,iti,0.0,,3,fd_140,55
3476,sim,b_minus,0.0,,3,fd_140,56
3477,sim,iti,0.0,,3,fd_140,57
3478,sim,c_plus,1.0,623.925000001,3,fd_140,58
3479,sim,iti,0.0,,3,fd_140,59
3480,sim,c_minus,0.0,,3,fd_140,60
3481,sim,iti,0.0,,3,fd_140,61
3482,sim,b_minus,1.0,908.016999996,3,fd_140,62
3483,sim,iti,0.0,,3,fd_140,63
3484,sim,c_minus,0.0,,3,fd_140,64
3485,sim,iti,0.0,,3,fd_140,65
3486,sim,b_plus,1.0,657.015999999,3,fd_140,66
3487,sim,iti,0.0,,3,fd_140,67
3488,sim,b_minus,0.0,,3,fd_140,68
3489,sim,iti,0.0,,3,fd_140,69
3490,sim,b_plus,1.0,671.515999996,3,fd_140,70
3491,sim,iti,0.0,,3,fd_140,71
3492,sim,b_minus,1.0,981.782999997,3,fd_140,72
3493,sim,iti,0.0,,3,fd_140,73
3494,sim,b_plus,0.0,,3,fd_140,74
3495,sim,iti,0.0,,3,fd_140,75
3496,sim,c_plus,0.0,,3,fd_140,76
3497,sim,iti,0.0,,3,fd_140,77
3498,sim,c_minus,1.0,878.601999999,3,fd_140,78
3499,sim,iti,0.0,,3,fd_140,79
3500,ser,A,0.0,,3,fd_140,0
3501,ser,b_plus,1.0,937.528999997,3,fd_140,1
3502,ser,iti,0.0,,3,fd_140,2
3503,ser,c_plus,1.0,906.611,3,fd_140,3
3504,ser,iti,0.0,,3,fd_140,4
3505,ser,c_plus,0.0,,3,fd_140,5
3506,ser,iti,0.0,,3,fd_140,6
3507,ser,b_minus,0.0,,3,fd_140,7
3508,ser,iti,0.0,,3,fd_140,8
3509,ser,b_minus,0.0,,3,fd_140,9
3510,ser,iti,0.0,,3,fd_140,10
3511,ser,c_plus,1.0,873.448,3,fd_140,11
3512,ser,iti,0.0,,3,fd_140,12
3513,ser,A,0.0,,3,fd_140,13
3514,ser,b_plus,1.0,874.419000001,3,fd_140,14
3515,ser,iti,0.0,,3,fd_140,15
3516,ser,A,0.0,,3,fd_140,16
3517,ser,b_plus,0.0,,3,fd_140,17
3518,ser,iti,0.0,,3,fd_140,18
3519,ser,b_minus,0.0,,3,fd_140,19
3520,ser,iti,0.0,,3,fd_140,20
3521,ser,b_minus,0.0,,3,fd_140,21
3522,ser,iti,0.0,,3,fd_140,22
3523,ser,A,0.0,,3,fd_140,23
3524,ser,c_minus,0.0,,3,fd_140,24
3525,ser,iti,0.0,,3,fd_140,25
3526,ser,A,0.0,,3,fd_140,26
3527,ser,c_minus,0.0,,3,fd_140,27
3528,ser,iti,0.0,,3,fd_140,28
3529,ser,A,0.0,,3,fd_140,29
3530,ser,b_plus,1.0,638.308000003,3,fd_140,30
3531,ser,iti,0.0,,3,fd_140,31
3532,ser,c_plus,1.0,922.819999994,3,fd_140,32
3533,ser,iti,0.0,,3,fd_140,33
3534,ser,b_minus,1.0,1174.49599999,3,fd_140,34
3535,ser,iti,0.0,,3,fd_140,35
3536,ser,c_plus,1.0,443.080999998,3,fd_140,36
3537,ser,iti,0.0,,3,fd_140,37
3538,ser,A,0.0,,3,fd_140,38
3539,ser,c_minus,0.0,,3,fd_140,39
3540,ser,iti,0.0,,3,fd_140,40
3541,ser,A,0.0,,3,fd_140,41
3542,ser,c_minus,1.0,894.254,3,fd_140,42
3543,ser,iti,0.0,,3,fd_140,43
3544,ser,A,0.0,,3,fd_140,44
3545,ser,c_minus,1.0,431.452999997,3,fd_140,45
3546,ser,iti,0.0,,3,fd_140,46
3547,ser,b_minus,0.0,,3,fd_140,47
3548,ser,iti,0.0,,3,fd_140,48
3549,ser,A,0.0,,3,fd_140,49
3550,ser,b_plus,1.0,679.352000001,3,fd_140,50
3551,ser,iti,0.0,,3,fd_140,51
3552,ser,A,0.0,,3,fd_140,52
3553,ser,c_minus,0.0,,3,fd_140,53
3554,ser,iti,0.0,,3,fd_140,54
3555,ser,A,0.0,,3,fd_140,55
3556,ser,c_minus,0.0,,3,fd_140,56
3557,ser,iti,0.0,,3,fd_140,57
3558,ser,c_plus,0.0,,3,fd_140,58
3559,ser,iti,0.0,,3,fd_140,59
3560,ser,b_minus,1.0,844.276000005,3,fd_140,60
3561,ser,iti,0.0,,3,fd_140,61
3562,ser,A,0.0,,3,fd_140,62
3563,ser,c_minus,0.0,,3,fd_140,63
3564,ser,iti,0.0,,3,fd_140,64
3565,ser,A,0.0,,3,fd_140,65
3566,ser,b_plus,1.0,791.931000001,3,fd_140,66
3567,ser,iti,0.0,,3,fd_140,67
3568,ser,A,0.0,,3,fd_140,68
3569,ser,b_plus,0.0,,3,fd_140,69
3570,ser,iti,0.0,,3,fd_140,70
3571,ser,A,0.0,,3,fd_140,71
3572,ser,b_plus,1.0,923.742999994,3,fd_140,72
3573,ser,iti,0.0,,3,fd_140,73
3574,ser,A,0.0,,3,fd_140,74
3575,ser,c_minus,0.0,,3,fd_140,75
3576,ser,iti,0.0,,3,fd_140,76
3577,ser,c_plus,1.0,712.053000004,3,fd_140,77
3578,ser,iti,0.0,,3,fd_140,78
3579,ser,b_minus,0.0,,3,fd_140,79
3580,ser,iti,0.0,,3,fd_140,80
3581,ser,A,0.0,,3,fd_140,81
3582,ser,b_plus,1.0,856.637999999,3,fd_140,82
3583,ser,iti,0.0,,3,fd_140,83
3584,ser,b_minus,0.0,,3,fd_140,84
3585,ser,iti,0.0,,3,fd_140,85
3586,ser,c_plus,1.0,825.630999994,3,fd_140,86
3587,ser,iti,0.0,,3,fd_140,87
3588,ser,c_plus,1.0,443.067,3,fd_140,88
3589,ser,iti,0.0,,3,fd_140,89
3590,ser,b_minus,1.0,793.705999998,3,fd_140,90
3591,ser,iti,0.0,,3,fd_140,91
3592,ser,A,0.0,,3,fd_140,92
3593,ser,c_minus,1.0,912.193000005,3,fd_140,93
3594,ser,iti,0.0,,3,fd_140,94
3595,ser,A,0.0,,3,fd_140,95
3596,ser,b_plus,0.0,,3,fd_140,96
3597,ser,iti,0.0,,3,fd_140,97
3598,ser,c_plus,0.0,,3,fd_140,98
3599,ser,iti,0.0,,3,fd_140,99
3600,sim,b_plus,0.0,,2,fd_140,0
3601,sim,iti,0.0,,2,fd_140,1
3602,sim,c_plus,0.0,,2,fd_140,2
3603,sim,iti,0.0,,2,fd_140,3
3604,sim,b_plus,1.0,825.494999999,2,fd_140,4
3605,sim,iti,0.0,,2,fd_140,5
3606,sim,c_plus,0.0,,2,fd_140,6
3607,sim,iti,0.0,,2,fd_140,7
3608,sim,c_plus,1.0,873.262000002,2,fd_140,8
3609,sim,iti,0.0,,2,fd_140,9
3610,sim,b_plus,1.0,879.778999997,2,fd_140,10
3611,sim,iti,0.0,,2,fd_140,11
3612,sim,c_minus,1.0,841.240999996,2,fd_140,12
3613,sim,iti,0.0,,2,fd_140,13
3614,sim,c_minus,0.0,,2,fd_140,14
3615,sim,iti,0.0,,2,fd_140,15
3616,sim,b_plus,1.0,862.186,2,fd_140,16
3617,sim,iti,0.0,,2,fd_140,17
3618,sim,b_minus,0.0,,2,fd_140,18
3619,sim,iti,0.0,,2,fd_140,19
3620,sim,b_plus,1.0,853.718,2,fd_140,20
3621,sim,iti,0.0,,2,fd_140,21
3622,sim,c_plus,1.0,883.971000004,2,fd_140,22
3623,sim,iti,0.0,,2,fd_140,23
3624,sim,b_plus,1.0,694.101000002,2,fd_140,24
3625,sim,iti,0.0,,2,fd_140,25
3626,sim,c_minus,0.0,,2,fd_140,26
3627,sim,iti,0.0,,2,fd_140,27
3628,sim,c_plus,1.0,861.902999999,2,fd_140,28
3629,sim,iti,0.0,,2,fd_140,29
3630,sim,c_plus,1.0,874.425000003,2,fd_140,30
3631,sim,iti,0.0,,2,fd_140,31
3632,sim,b_minus,1.0,995.738000007,2,fd_140,32
3633,sim,iti,0.0,,2,fd_140,33
3634,sim,b_plus,0.0,,2,fd_140,34
3635,sim,iti,0.0,,2,fd_140,35
3636,sim,b_plus,1.0,600.438999996,2,fd_140,36
3637,sim,iti,0.0,,2,fd_140,37
3638,sim,c_minus,0.0,,2,fd_140,38
3639,sim,iti,0.0,,2,fd_140,39
3640,sim,b_minus,0.0,,2,fd_140,40
3641,sim,iti,0.0,,2,fd_140,41
3642,sim,c_minus,0.0,,2,fd_140,42
3643,sim,iti,0.0,,2,fd_140,43
3644,sim,b_minus,0.0,,2,fd_140,44
3645,sim,iti,0.0,,2,fd_140,45
3646,sim,c_minus,0.0,,2,fd_140,46
3647,sim,iti,0.0,,2,fd_140,47
3648,sim,c_plus,1.0,871.153000002,2,fd_140,48
3649,sim,iti,0.0,,2,fd_140,49
3650,sim,b_plus,1.0,527.204999999,2,fd_140,50
3651,sim,iti,0.0,,2,fd_140,51
3652,sim,c_minus,1.0,444.313,2,fd_140,52
3653,sim,iti,0.0,,2,fd_140,53
3654,sim,b_minus,1.0,,2,fd_140,54
3655,sim,iti,0.0,,2,fd_140,55
3656,sim,b_minus,0.0,,2,fd_140,56
3657,sim,iti,0.0,,2,fd_140,57
3658,sim,c_minus,0.0,,2,fd_140,58
3659,sim,iti,0.0,,2,fd_140,59
3660,sim,b_minus,0.0,,2,fd_140,60
3661,sim,iti,0.0,,2,fd_140,61
3662,sim,c_plus,1.0,960.440000004,2,fd_140,62
3663,sim,iti,0.0,,2,fd_140,63
3664,sim,b_minus,0.0,,2,fd_140,64
3665,sim,iti,0.0,,2,fd_140,65
3666,sim,c_plus,1.0,430.307000002,2,fd_140,66
3667,sim,iti,0.0,,2,fd_140,67
3668,sim,c_minus,0.0,,2,fd_140,68
3669,sim,iti,0.0,,2,fd_140,69
3670,sim,b_minus,0.0,,2,fd_140,70
3671,sim,iti,0.0,,2,fd_140,71
3672,sim,b_minus,1.0,930.851999999,2,fd_140,72
3673,sim,iti,0.0,,2,fd_140,73
3674,sim,b_plus,0.0,,2,fd_140,74
3675,sim,iti,0.0,,2,fd_140,75
3676,sim,c_plus,0.0,,2,fd_140,76
3677,sim,iti,0.0,,2,fd_140,77
3678,sim,c_minus,1.0,851.368999998,2,fd_140,78
3679,sim,iti,0.0,,2,fd_140,79
3680,ser,A,0.0,,2,fd_140,0
3681,ser,c_minus,0.0,,2,fd_140,1
3682,ser,iti,0.0,,2,fd_140,2
3683,ser,b_minus,1.0,933.453000007,2,fd_140,3
3684,ser,iti,0.0,,2,fd_140,4
3685,ser,A,0.0,,2,fd_140,5
3686,ser,c_minus,0.0,,2,fd_140,6
3687,ser,iti,0.0,,2,fd_140,7
3688,ser,A,0.0,,2,fd_140,8
3689,ser,c_minus,0.0,,2,fd_140,9
3690,ser,iti,0.0,,2,fd_140,10
3691,ser,A,0.0,,2,fd_140,11
3692,ser,b_plus,1.0,423.013000007,2,fd_140,12
3693,ser,iti,0.0,,2,fd_140,13
3694,ser,b_minus,0.0,,2,fd_140,14
3695,ser,iti,0.0,,2,fd_140,15
3696,ser,b_minus,0.0,,2,fd_140,16
3697,ser,iti,0.0,,2,fd_140,17
3698,ser,A,0.0,,2,fd_140,18
3699,ser,c_minus,0.0,,2,fd_140,19
3700,ser,iti,0.0,,2,fd_140,20
3701,ser,A,0.0,,2,fd_140,21
3702,ser,c_minus,0.0,,2,fd_140,22
3703,ser,iti,0.0,,2,fd_140,23
3704,ser,A,0.0,,2,fd_140,24
3705,ser,b_plus,0.0,,2,fd_140,25
3706,ser,iti,0.0,,2,fd_140,26
3707,ser,c_plus,0.0,,2,fd_140,27
3708,ser,iti,0.0,,2,fd_140,28
3709,ser,A,0.0,,2,fd_140,29
3710,ser,b_plus,1.0,834.956999993,2,fd_140,30
3711,ser,iti,0.0,,2,fd_140,31
3712,ser,c_plus,1.0,1079.069,2,fd_140,32
3713,ser,iti,0.0,,2,fd_140,33
3714,ser,c_plus,1.0,682.592999999,2,fd_140,34
3715,ser,iti,0.0,,2,fd_140,35
3716,ser,A,0.0,,2,fd_140,36
3717,ser,c_minus,1.0,857.493000005,2,fd_140,37
3718,ser,iti,0.0,,2,fd_140,38
3719,ser,A,0.0,,2,fd_140,39
3720,ser,c_minus,1.0,772.624000006,2,fd_140,40
3721,ser,iti,0.0,,2,fd_140,41
3722,ser,A,0.0,,2,fd_140,42
3723,ser,b_plus,1.0,581.909,2,fd_140,43
3724,ser,iti,0.0,,2,fd_140,44
3725,ser,b_minus,0.0,,2,fd_140,45
3726,ser,iti,0.0,,2,fd_140,46
3727,ser,c_plus,1.0,746.339999999,2,fd_140,47
3728,ser,iti,0.0,,2,fd_140,48
3729,ser,c_plus,1.0,553.419999997,2,fd_140,49
3730,ser,iti,0.0,,2,fd_140,50
3731,ser,c_plus,1.0,721.186999997,2,fd_140,51
3732,ser,iti,0.0,,2,fd_140,52
3733,ser,A,0.0,,2,fd_140,53
3734,ser,c_minus,0.0,,2,fd_140,54
3735,ser,iti,0.0,,2,fd_140,55
3736,ser,b_minus,0.0,,2,fd_140,56
3737,ser,iti,0.0,,2,fd_140,57
3738,ser,A,0.0,,2,fd_140,58
3739,ser,b_plus,0.0,,2,fd_140,59
3740,ser,iti,0.0,,2,fd_140,60
3741,ser,c_plus,0.0,,2,fd_140,61
3742,ser,iti,0.0,,2,fd_140,62
3743,ser,A,0.0,,2,fd_140,63
3744,ser,b_plus,1.0,848.509999998,2,fd_140,64
3745,ser,iti,0.0,,2,fd_140,65
3746,ser,A,0.0,,2,fd_140,66
3747,ser,b_plus,1.0,383.435999996,2,fd_140,67
3748,ser,iti,0.0,,2,fd_140,68
3749,ser,A,0.0,,2,fd_140,69
3750,ser,b_plus,1.0,581.747999997,2,fd_140,70
3751,ser,iti,0.0,,2,fd_140,71
3752,ser,b_minus,1.0,1012.687,2,fd_140,72
3753,ser,iti,0.0,,2,fd_140,73
3754,ser,A,0.0,,2,fd_140,74
3755,ser,c_minus,0.0,,2,fd_140,75
3756,ser,iti,0.0,,2,fd_140,76
3757,ser,A,0.0,,2,fd_140,77
3758,ser,b_plus,1.0,559.069000003,2,fd_140,78
3759,ser,iti,0.0,,2,fd_140,79
3760,ser,c_plus,1.0,991.051999999,2,fd_140,80
3761,ser,iti,0.0,,2,fd_140,81
3762,ser,b_minus,0.0,,2,fd_140,82
3763,ser,iti,0.0,,2,fd_140,83
3764,ser,b_minus,0.0,,2,fd_140,84
3765,ser,iti,0.0,,2,fd_140,85
3766,ser,b_minus,0.0,,2,fd_140,86
3767,ser,iti,0.0,,2,fd_140,87
3768,ser,c_plus,1.0,809.397999999,2,fd_140,88
3769,ser,iti,0.0,,2,fd_140,89
3770,ser,A,0.0,,2,fd_140,90
3771,ser,c_minus,1.0,848.674000002,2,fd_140,91
3772,ser,iti,0.0,,2,fd_140,92
3773,ser,b_minus,1.0,919.673999998,2,fd_140,93
3774,ser,iti,0.0,,2,fd_140,94
3775,ser,c_plus,0.0,,2,fd_140,95
3776,ser,iti,0.0,,2,fd_140,96
3777,ser,A,0.0,,2,fd_140,97
3778,ser,b_plus,0.0,,2,fd_140,98
3779,ser,iti,0.0,,2,fd_140,99
3780,sim,b_plus,0.0,,2,fd_118,0
3781,sim,iti,0.0,,2,fd_118,1
